@relation housing_train_cleaned_excel_1c

@attribute sqfeet numeric
@attribute demand numeric
@attribute sqfeet_cleaned numeric

@data
1200,1,1200
780,1,780
600,1,600
1200,1,1200
600,1,600
600,1,600
600,1,600
1000,1,1000
600,1,600
1400,1,?
600,1,600
1200,1,1200
800,1,800
650,1,650
600,1,600
600,1,600
800,1,800
450,1,?
900,1,900
1200,1,1200
900,1,900
2500,1,?
764,1,764
1000,1,1000
1130,1,1130
1300,1,1300
750,1,750
1156,1,1156
1185,1,1185
1124,1,1124
2500,1,?
1385,1,?
760,1,760
2500,0,?
850,1,850
525,1,?
2200,1,?
896,1,896
1220,1,1220
2000,1,?
1130,1,1130
1244,1,1244
1185,1,1185
1922,1,?
850,1,850
1000,1,1000
980,1,980
350,1,?
850,1,850
850,1,850
850,1,850
1130,1,1130
850,1,850
788,1,788
1100,1,1100
1500,1,?
1000,1,1000
1182,1,1182
468,1,?
884,1,884
1225,1,1225
884,1,884
1400,1,?
1225,1,1225
1000,1,1000
1000,1,1000
950,1,950
1000,1,1000
1185,1,1185
1130,1,1130
1128,1,1128
850,1,850
1225,1,1225
970,1,970
850,1,850
950,1,950
800,1,800
1200,1,1200
900,1,900
2500,1,?
950,1,950
1130,1,1130
475,1,?
850,1,850
1800,1,?
850,1,850
700,1,700
936,1,936
900,1,900
1000,1,1000
910,1,910
1650,1,?
1185,1,1185
680,1,680
910,1,910
1185,1,1185
850,1,850
1130,1,1130
1344,0,1344
1280,1,1280
850,1,850
1500,1,?
1244,1,1244
1000,1,1000
1200,1,1200
1200,1,1200
2000,1,?
1600,1,?
545,1,?
945,1,945
1520,1,?
1300,1,1300
1000,1,1000
700,1,700
1977,1,?
800,1,800
500,1,?
550,1,?
1250,1,1250
1006,1,1006
850,1,850
850,1,850
1250,1,1250
550,1,?
1050,1,1050
1000,1,1000
1000,1,1000
600,1,600
1649,0,?
1622,0,?
650,1,650
960,1,960
840,1,840
947,1,947
940,1,940
1500,1,?
1300,0,1300
1160,1,1160
880,1,880
750,1,750
460,1,?
850,1,850
1431,1,?
1750,1,?
600,1,600
700,1,700
1500,1,?
2800,0,?
794,1,794
750,1,750
700,1,700
1450,1,?
550,1,?
1320,1,1320
1100,1,1100
900,1,900
1100,1,1100
600,1,600
600,1,600
300,1,?
1100,1,1100
1200,1,1200
1000,1,1000
2000,0,?
715,1,715
900,1,900
1600,0,?
2050,0,?
820,1,820
750,1,750
600,1,600
1400,1,?
1482,1,?
900,1,900
460,1,?
1100,1,1100
1000,1,1000
1382,0,?
1500,1,?
1170,1,1170
1000,1,1000
600,1,600
310,1,?
548,1,?
2000,1,?
697,1,697
1445,1,?
947,1,947
1000,1,1000
1219,1,1219
697,1,697
611,1,611
1100,1,1100
596,1,596
697,1,697
755,1,755
951,1,951
1034,1,1034
858,1,858
585,1,585
1157,1,1157
896,1,896
896,1,896
1049,1,1049
964,1,964
1245,1,1245
676,1,676
1106,1,1106
878,1,878
538,1,?
640,1,640
1049,1,1049
857,1,857
731,1,731
1000,1,1000
737,1,737
740,1,740
1288,1,1288
1275,1,1275
1020,1,1020
820,1,820
951,1,951
1000,1,1000
994,1,994
1311,1,1311
1005,1,1005
585,1,585
611,1,611
858,1,858
620,1,620
1008,1,1008
1219,1,1219
620,1,620
1000,1,1000
1134,1,1134
960,1,960
596,1,596
1280,1,1280
755,1,755
620,1,620
613,1,613
1000,1,1000
600,1,600
740,1,740
1008,1,1008
994,1,994
676,1,676
1311,1,1311
910,1,910
1035,1,1035
585,1,585
858,1,858
1106,1,1106
878,1,878
900,1,900
800,1,800
472,1,?
1000,1,1000
1157,1,1157
896,1,896
896,1,896
964,1,964
758,1,758
585,1,585
858,1,858
1008,1,1008
538,1,?
611,1,611
740,1,740
697,1,697
994,1,994
1311,1,1311
985,1,985
1275,1,1275
676,1,676
1000,1,1000
951,1,951
611,1,611
611,1,611
857,1,857
697,1,697
1219,1,1219
955,1,955
611,1,611
1219,1,1219
697,1,697
1000,1,1000
1000,1,1000
611,1,611
1440,1,?
697,1,697
1219,1,1219
1350,1,1350
951,1,951
858,1,858
697,1,697
611,1,611
1219,1,1219
530,1,?
1219,1,1219
697,1,697
977,1,977
676,1,676
1219,1,1219
903,1,903
500,1,?
755,1,755
690,1,690
611,1,611
620,1,620
1275,1,1275
1219,1,1219
1734,1,?
858,1,858
1106,1,1106
878,1,878
1005,1,1005
1219,1,1219
585,1,585
858,1,858
640,1,640
697,1,697
1440,1,?
1000,1,1000
620,1,620
425,1,?
1106,1,1106
878,1,878
1245,1,1245
919,1,919
676,1,676
740,1,740
994,1,994
1311,1,1311
397,1,?
919,1,919
1000,1,1000
858,1,858
1000,1,1000
611,1,611
1046,1,1046
740,1,740
1219,1,1219
697,1,697
858,1,858
1275,0,1275
857,1,857
1049,1,1049
994,1,994
858,1,858
1311,1,1311
585,1,585
1000,1,1000
857,1,857
1157,1,1157
896,1,896
896,1,896
964,1,964
664,1,664
538,1,?
1000,1,1000
858,1,858
740,1,740
994,1,994
919,1,919
1219,1,1219
1311,1,1311
737,1,737
858,1,858
858,1,858
607,1,607
865,1,865
1157,1,1157
919,1,919
1000,1,1000
919,1,919
1153,1,1153
896,1,896
620,1,620
940,1,940
820,1,820
1020,1,1020
755,1,755
976,1,976
976,1,976
620,1,620
1153,1,1153
985,1,985
1000,1,1000
697,1,697
976,1,976
675,1,675
611,1,611
755,1,755
900,1,900
611,1,611
1000,1,1000
975,1,975
697,1,697
611,1,611
1400,1,?
870,1,870
697,1,697
1049,1,1049
1219,1,1219
611,1,611
596,1,596
1000,1,1000
975,1,975
611,1,611
1219,1,1219
951,1,951
611,1,611
790,1,790
951,1,951
857,1,857
1995,1,?
737,1,737
611,1,611
961,1,961
1000,1,1000
620,1,620
857,1,857
620,1,620
878,1,878
618,1,618
676,1,676
1106,1,1106
690,1,690
620,1,620
1157,1,1157
896,1,896
431,1,?
755,1,755
857,1,857
858,1,858
858,1,858
896,1,896
857,1,857
500,1,?
1005,1,1005
585,1,585
858,1,858
858,1,858
858,1,858
1245,1,1245
857,1,857
1450,1,?
1450,1,?
1850,1,?
380,1,?
600,1,600
994,1,994
755,1,755
676,1,676
740,1,740
1106,1,1106
858,1,858
1157,1,1157
620,1,620
1311,1,1311
585,1,585
952,1,952
1344,1,1344
680,1,680
737,1,737
858,1,858
903,1,903
596,1,596
850,1,850
1005,1,1005
800,1,800
745,1,745
878,1,878
740,1,740
854,1,854
994,1,994
1453,1,?
985,1,985
1311,1,1311
896,1,896
607,1,607
640,1,640
675,1,675
919,1,919
740,1,740
994,1,994
836,1,836
1157,1,1157
976,1,976
976,1,976
1311,1,1311
919,1,919
607,1,607
1060,1,1060
737,1,737
1311,1,1311
611,1,611
975,1,975
755,1,755
740,1,740
994,1,994
1200,1,1200
1800,1,?
596,1,596
1790,1,?
617,1,617
1200,1,1200
520,1,?
1650,1,?
611,1,611
1219,1,1219
2377,1,?
1219,0,1219
380,1,?
607,1,607
919,1,919
755,1,755
1040,1,1040
836,1,836
919,1,919
755,1,755
607,1,607
680,1,680
690,1,690
1245,1,1245
640,1,640
860,1,860
1005,1,1005
976,1,976
860,1,860
952,1,952
620,1,620
755,1,755
1000,1,1000
611,1,611
697,1,697
919,1,919
680,1,680
919,1,919
607,1,607
1005,1,1005
1000,1,1000
919,1,919
952,1,952
1005,1,1005
2200,0,?
865,1,865
755,1,755
1624,0,?
1600,1,?
1624,0,?
300,1,?
300,1,?
450,1,?
950,1,950
990,1,990
640,1,640
596,1,596
1000,1,1000
450,1,?
755,1,755
1285,1,1285
1275,1,1275
875,1,875
1005,1,1005
640,1,640
1624,0,?
925,1,925
755,1,755
720,1,720
486,1,?
490,1,?
1624,0,?
919,1,919
790,1,790
750,1,750
1275,1,1275
1030,1,1030
1289,1,1289
755,1,755
755,1,755
1200,1,1200
647,1,647
755,1,755
919,1,919
919,1,919
607,1,607
1005,1,1005
640,1,640
755,1,755
1000,1,1000
697,1,697
857,1,857
856,1,856
1620,1,?
607,1,607
740,1,740
620,1,620
952,1,952
919,1,919
785,1,785
865,1,865
697,1,697
755,1,755
755,1,755
951,1,951
663,1,663
915,1,915
737,1,737
620,1,620
620,1,620
620,1,620
620,1,620
857,1,857
1275,1,1275
620,1,620
620,1,620
737,1,737
1005,1,1005
620,1,620
857,1,857
620,1,620
857,1,857
1005,1,1005
640,1,640
755,1,755
903,1,903
596,1,596
1005,1,1005
856,1,856
952,1,952
836,1,836
1027,1,1027
919,1,919
607,1,607
1000,1,1000
755,1,755
951,1,951
800,1,800
1000,1,1000
1600,1,?
611,1,611
755,1,755
680,1,680
1005,1,1005
640,1,640
500,1,?
860,1,860
800,1,800
755,1,755
860,1,860
755,1,755
1512,1,?
1000,1,1000
596,1,596
1005,1,1005
919,1,919
755,1,755
650,1,650
680,1,680
755,1,755
755,1,755
860,1,860
952,1,952
836,1,836
607,1,607
919,1,919
1005,1,1005
596,1,596
750,1,750
596,1,596
611,1,611
800,1,800
857,1,857
951,1,951
663,1,663
755,1,755
860,1,860
919,1,919
1005,1,1005
680,1,680
755,1,755
903,1,903
640,1,640
611,1,611
2000,0,?
697,1,697
800,1,800
860,1,860
680,1,680
755,1,755
640,1,640
919,1,919
1005,1,1005
737,1,737
857,1,857
620,1,620
620,1,620
952,1,952
1000,1,1000
620,1,620
1285,1,1285
836,1,836
607,1,607
1100,1,1100
919,1,919
620,1,620
1311,1,1311
740,1,740
755,1,755
1005,1,1005
663,1,663
1800,1,?
951,1,951
611,1,611
737,1,737
596,1,596
620,1,620
620,1,620
857,1,857
737,1,737
903,1,903
737,1,737
827,1,827
1005,1,1005
620,1,620
737,1,737
1285,1,1285
1311,1,1311
1395,1,?
994,1,994
740,1,740
1285,1,1285
857,1,857
737,1,737
2190,1,?
737,1,737
620,1,620
737,1,737
860,1,860
919,1,919
680,1,680
740,1,740
1005,1,1005
952,1,952
755,1,755
607,1,607
857,1,857
1005,1,1005
836,1,836
919,1,919
850,1,850
500,1,?
1000,1,1000
975,1,975
857,1,857
611,1,611
818,1,818
611,1,611
1005,1,1005
596,1,596
1150,1,1150
755,1,755
680,1,680
755,1,755
1153,1,1153
770,1,770
792,1,792
952,1,952
1219,1,1219
607,1,607
919,1,919
919,1,919
772,1,772
1005,1,1005
1275,0,1275
737,1,737
607,1,607
836,1,836
1400,1,?
755,1,755
1440,1,?
1000,1,1000
952,1,952
755,1,755
860,1,860
959,1,959
755,1,755
860,1,860
755,1,755
1800,1,?
1000,1,1000
900,1,900
1005,1,1005
740,1,740
596,1,596
952,1,952
1275,0,1275
613,1,613
755,1,755
637,1,637
1219,1,1219
611,1,611
697,1,697
680,1,680
1134,1,1134
1153,1,1153
755,1,755
1005,1,1005
1134,1,1134
1500,0,?
1041,1,1041
915,1,915
915,1,915
915,1,915
1005,1,1005
1134,1,1134
565,1,?
1134,1,1134
800,1,800
919,1,919
952,1,952
755,1,755
986,1,986
1041,1,1041
1041,1,1041
1000,1,1000
900,1,900
1200,1,1200
994,1,994
611,1,611
596,1,596
1000,1,1000
697,1,697
1420,1,?
1158,1,1158
1005,1,1005
755,1,755
994,1,994
975,1,975
1005,1,1005
994,1,994
755,1,755
740,1,740
450,1,?
783,1,783
611,1,611
1219,1,1219
1000,1,1000
857,1,857
857,1,857
611,1,611
600,1,600
1004,1,1004
903,1,903
836,1,836
919,1,919
755,1,755
607,1,607
1100,1,1100
952,1,952
620,1,620
1450,1,?
988,1,988
755,1,755
737,1,737
755,1,755
994,1,994
740,1,740
755,1,755
994,1,994
1219,1,1219
500,1,?
952,1,952
919,1,919
450,1,?
903,1,903
755,1,755
697,1,697
500,1,?
750,1,750
697,1,697
1000,1,1000
740,1,740
611,1,611
620,1,620
611,1,611
1547,1,?
755,1,755
697,1,697
620,1,620
640,1,640
731,1,731
740,1,740
994,1,994
1440,1,?
952,1,952
740,1,740
755,1,755
486,1,?
611,1,611
1047,1,1047
748,1,748
800,1,800
755,1,755
1100,1,1100
1005,1,1005
1100,1,1100
1000,1,1000
994,1,994
755,1,755
740,1,740
857,1,857
994,1,994
857,1,857
1000,1,1000
1134,1,1134
755,1,755
952,1,952
857,1,857
620,1,620
856,1,856
919,1,919
607,1,607
1005,1,1005
857,1,857
755,1,755
740,1,740
994,1,994
2400,1,?
737,1,737
682,1,682
737,1,737
755,1,755
1134,1,1134
1900,0,?
1005,1,1005
994,1,994
740,1,740
994,1,994
740,1,740
952,1,952
994,1,994
740,1,740
755,1,755
450,1,?
994,1,994
611,1,611
1030,1,1030
1263,1,1263
611,1,611
1158,1,1158
1005,1,1005
755,1,755
1134,1,1134
875,1,875
856,1,856
1134,1,1134
607,1,607
900,1,900
1005,1,1005
820,1,820
8000,1,?
755,1,755
755,1,755
682,1,682
755,1,755
1005,1,1005
700,1,700
560,1,?
952,1,952
1558,1,?
755,1,755
919,1,919
814,1,814
1655,0,?
620,1,620
755,1,755
857,1,857
927,1,927
737,1,737
1005,1,1005
535,1,?
1005,1,1005
620,1,620
660,1,660
660,1,660
737,1,737
1134,1,1134
640,1,640
755,1,755
964,1,964
1650,1,?
856,1,856
952,1,952
755,1,755
737,1,737
607,1,607
620,1,620
620,1,620
1275,1,1275
600,1,600
857,1,857
755,1,755
737,1,737
1250,1,1250
755,1,755
682,1,682
1205,1,1205
952,1,952
814,1,814
700,1,700
1005,1,1005
785,1,785
1032,1,1032
620,1,620
970,1,970
1005,1,1005
856,1,856
607,1,607
680,1,680
611,1,611
620,1,620
620,1,620
814,1,814
1200,1,1200
903,1,903
560,1,?
1006,1,1006
787,1,787
755,1,755
825,1,825
560,1,?
755,1,755
857,1,857
620,1,620
620,1,620
1005,1,1005
150,1,?
856,1,856
785,1,785
624,1,624
782,1,782
607,1,607
970,1,970
1486,1,?
620,1,620
857,1,857
836,1,836
952,1,952
755,1,755
1275,1,1275
700,1,700
952,1,952
919,1,919
919,1,919
607,1,607
755,1,755
1350,1,1350
1158,1,1158
900,1,900
860,1,860
1005,1,1005
755,1,755
677,1,677
620,1,620
1153,1,1153
667,1,667
1800,0,?
380,1,?
814,1,814
1150,1,1150
860,1,860
755,1,755
1275,0,1275
700,1,700
2052,0,?
1005,1,1005
600,1,600
1005,1,1005
850,1,850
607,1,607
952,1,952
755,1,755
611,1,611
814,1,814
800,1,800
755,1,755
1158,1,1158
860,1,860
620,1,620
1005,1,1005
857,1,857
737,1,737
755,1,755
814,1,814
737,1,737
896,1,896
964,1,964
664,1,664
737,1,737
737,1,737
755,1,755
737,1,737
814,1,814
400,1,?
620,1,620
700,1,700
964,1,964
896,1,896
952,1,952
1814,0,?
664,1,664
952,1,952
620,1,620
538,1,?
1005,1,1005
856,1,856
919,1,919
607,1,607
620,1,620
620,1,620
1152,1,1152
1100,1,1100
1399,1,?
737,1,737
857,1,857
500,1,?
675,1,675
1005,1,1005
814,1,814
755,1,755
1158,1,1158
952,1,952
764,1,764
1005,1,1005
919,1,919
607,1,607
755,1,755
836,1,836
1009,1,1009
814,1,814
755,1,755
1005,1,1005
755,1,755
1248,1,1248
607,1,607
919,1,919
814,1,814
755,1,755
1248,1,1248
1248,1,1248
980,1,980
1005,1,1005
860,1,860
1005,1,1005
1134,1,1134
675,1,675
755,1,755
814,1,814
1158,1,1158
1005,1,1005
300,1,?
800,1,800
680,1,680
2600,0,?
1200,1,1200
980,1,980
1005,1,1005
1208,1,1208
607,1,607
952,1,952
755,1,755
814,1,814
1679,1,?
814,1,814
755,1,755
1005,1,1005
755,1,755
640,1,640
1001,1,1001
725,1,725
982,1,982
620,1,620
620,1,620
952,1,952
1160,1,1160
1128,1,1128
650,1,650
650,1,650
900,1,900
650,1,650
900,1,900
650,1,650
650,1,650
900,1,900
900,1,900
650,1,650
1667,1,?
912,1,912
650,1,650
642,1,642
675,1,675
894,1,894
1564,1,?
975,1,975
675,1,675
975,1,975
1200,1,1200
1700,1,?
840,1,840
1128,1,1128
1016,1,1016
976,1,976
840,1,840
976,1,976
976,1,976
976,1,976
900,1,900
912,1,912
856,1,856
856,1,856
1045,1,1045
919,1,919
675,1,675
919,1,919
919,1,919
856,1,856
919,1,919
1152,1,1152
779,1,779
642,1,642
840,1,840
912,1,912
1013,1,1013
900,1,900
750,1,750
732,1,732
650,1,650
900,1,900
900,1,900
900,1,900
650,1,650
900,1,900
900,1,900
650,1,650
650,1,650
650,1,650
650,1,650
650,1,650
976,1,976
1814,0,?
912,1,912
976,1,976
976,1,976
976,1,976
919,1,919
856,1,856
605,1,605
919,1,919
1320,1,1320
607,1,607
607,1,607
976,1,976
919,1,919
642,1,642
976,1,976
889,1,889
856,1,856
840,1,840
681,1,681
1114,1,1114
1013,1,1013
1114,1,1114
776,1,776
681,1,681
919,1,919
607,1,607
919,1,919
1070,1,1070
856,1,856
856,1,856
976,1,976
976,1,976
976,1,976
976,1,976
976,1,976
976,1,976
976,1,976
976,1,976
1809,1,?
1809,1,?
1026,1,1026
1026,1,1026
1027,1,1027
1026,1,1026
1026,1,1026
975,1,975
675,1,675
1200,1,1200
2633,0,?
1517,1,?
1489,1,?
1792,1,?
975,1,975
610,1,610
642,1,642
975,1,975
675,1,675
681,1,681
1114,1,1114
1114,1,1114
976,1,976
912,1,912
976,1,976
1013,1,1013
976,1,976
642,1,642
786,1,786
1013,1,1013
681,1,681
642,1,642
840,1,840
840,1,840
792,1,792
778,1,778
840,1,840
750,1,750
642,1,642
1013,1,1013
981,1,981
650,1,650
1114,1,1114
1003,1,1003
1100,1,1100
792,1,792
1152,1,1152
912,1,912
1152,1,1152
300,1,?
700,1,700
675,1,675
1030,1,1030
600,1,600
1400,1,?
912,1,912
912,1,912
650,1,650
642,1,642
912,1,912
912,1,912
1720,1,?
981,1,981
981,1,981
889,1,889
900,1,900
919,1,919
919,1,919
975,1,975
1128,1,1128
981,1,981
642,1,642
981,1,981
642,1,642
981,1,981
792,1,792
900,1,900
981,1,981
981,1,981
642,1,642
1276,1,1276
976,1,976
976,1,976
976,1,976
810,1,810
975,1,975
900,1,900
981,1,981
642,1,642
1365,1,?
975,1,975
975,1,975
2200,1,?
1200,1,1200
981,1,981
912,1,912
895,1,895
981,1,981
675,1,675
975,1,975
981,1,981
642,1,642
1128,1,1128
792,1,792
792,1,792
792,1,792
912,1,912
642,1,642
650,1,650
650,1,650
900,1,900
650,1,650
900,1,900
1569,0,?
2000,0,?
912,1,912
642,1,642
625,1,625
1000,1,1000
912,1,912
912,1,912
981,1,981
981,1,981
981,1,981
981,1,981
975,1,975
675,1,675
642,1,642
981,1,981
912,1,912
735,1,735
912,1,912
981,1,981
675,1,675
1765,1,?
1005,1,1005
350,1,?
981,1,981
919,1,919
919,1,919
607,1,607
642,1,642
1200,1,1200
456,1,?
981,1,981
919,1,919
919,1,919
642,1,642
919,1,919
919,1,919
919,1,919
900,1,900
912,1,912
981,1,981
919,1,919
919,1,919
919,1,919
919,1,919
981,1,981
919,1,919
642,1,642
975,1,975
856,1,856
919,1,919
919,1,919
919,1,919
919,1,919
981,1,981
1000,1,1000
642,1,642
981,1,981
912,1,912
919,1,919
642,1,642
981,1,981
841,1,841
1128,1,1128
1055,1,1055
981,1,981
912,1,912
642,1,642
981,1,981
975,1,975
1135,1,1135
1128,1,1128
912,1,912
650,1,650
642,1,642
775,1,775
912,1,912
1084,1,1084
642,1,642
919,1,919
1128,1,1128
912,1,912
919,1,919
642,1,642
988,1,988
650,1,650
981,1,981
365,1,?
856,1,856
981,1,981
981,1,981
650,1,650
981,1,981
912,1,912
642,1,642
981,1,981
20000,1,?
642,1,642
475,1,?
981,1,981
981,1,981
912,1,912
642,1,642
903,1,903
1128,1,1128
912,1,912
642,1,642
840,1,840
919,1,919
1620,0,?
300,1,?
642,1,642
1345,1,1345
912,1,912
650,1,650
642,1,642
642,1,642
1000,1,1000
976,1,976
912,1,912
840,1,840
642,1,642
976,1,976
976,1,976
976,1,976
1331,1,1331
642,1,642
840,1,840
981,1,981
912,1,912
976,1,976
642,1,642
976,1,976
976,1,976
981,1,981
976,1,976
976,1,976
976,1,976
976,1,976
1128,1,1128
981,1,981
976,1,976
976,1,976
976,1,976
976,1,976
912,1,912
642,1,642
1448,1,?
912,1,912
981,1,981
642,1,642
650,1,650
642,1,642
1523,1,?
915,1,915
912,1,912
912,1,912
919,1,919
981,1,981
976,1,976
889,1,889
800,1,800
642,1,642
700,1,700
420,1,?
912,1,912
642,1,642
650,1,650
642,1,642
2199,0,?
680,1,680
1128,1,1128
912,1,912
642,1,642
1141,1,1141
1100,1,1100
675,1,675
981,1,981
981,1,981
976,1,976
976,1,976
976,1,976
976,1,976
642,1,642
981,1,981
976,1,976
976,1,976
642,1,642
976,1,976
675,1,675
981,1,981
976,1,976
1016,1,1016
675,1,675
792,1,792
642,1,642
912,1,912
981,1,981
642,1,642
981,1,981
919,1,919
840,1,840
1096,1,1096
1016,1,1016
912,1,912
976,1,976
765,1,765
915,1,915
642,1,642
1200,1,1200
981,1,981
975,1,975
1374,1,?
642,1,642
919,1,919
900,1,900
912,1,912
919,1,919
919,1,919
975,1,975
650,1,650
642,1,642
919,1,919
976,1,976
642,1,642
915,1,915
675,1,675
912,1,912
840,1,840
642,1,642
642,1,642
915,1,915
981,1,981
912,1,912
670,1,670
975,1,975
919,1,919
765,1,765
915,1,915
900,1,900
642,1,642
919,1,919
642,1,642
1700,1,?
912,1,912
670,1,670
975,1,975
975,1,975
642,1,642
919,1,919
915,1,915
919,1,919
1013,1,1013
1800,1,?
395,1,?
1253,1,1253
675,1,675
395,1,?
395,1,?
2600,0,?
1006,1,1006
300,1,?
853,1,853
636,1,636
491,1,?
475,1,?
926,1,926
1144,1,1144
827,1,827
570,1,?
982,1,982
550,1,?
800,1,800
900,1,900
800,1,800
1078,1,1078
980,1,980
1105,1,1105
800,1,800
590,1,590
300,1,?
893,1,893
772,1,772
1105,1,1105
1146,1,1146
1600,1,?
240,1,?
519,1,?
1320,1,1320
742,1,742
800,1,800
1050,1,1050
1107,1,1107
938,1,938
965,1,965
865,1,865
300,1,?
777,1,777
1093,1,1093
1293,1,1293
1688,0,?
1700,0,?
1470,1,?
1245,1,1245
1679,1,?
1916,0,?
2723,1,?
2010,0,?
1200,1,1200
1555,0,?
782,1,782
646,1,646
540,1,?
2281,1,?
2082,0,?
1424,1,?
1266,1,1266
765,1,765
959,1,959
1055,1,1055
1903,0,?
2000,1,?
1842,1,?
1470,1,?
789,1,789
987,1,987
1916,0,?
570,1,?
1688,0,?
1691,0,?
1555,0,?
2723,1,?
300,1,?
600,1,600
3956,0,?
1817,0,?
570,1,?
550,1,?
1100,1,1100
900,1,900
1005,1,1005
4391,1,?
782,1,782
1032,1,1032
695,1,695
1264,1,1264
300,1,?
893,1,893
959,1,959
1025,1,1025
475,1,?
491,1,?
636,1,636
853,1,853
778,1,778
240,1,?
456,1,?
461,1,?
771,1,771
958,1,958
500,1,?
925,1,925
1107,1,1107
742,1,742
1647,1,?
750,1,750
1003,1,1003
1204,0,1204
300,1,?
1200,1,1200
1200,1,1200
1167,1,1167
686,1,686
1146,1,1146
1805,1,?
1006,1,1006
300,1,?
1800,0,?
400,1,?
570,1,?
1814,1,?
676,1,676
630,1,630
1493,1,?
1608,1,?
984,1,984
762,1,762
1368,1,?
800,1,800
1856,0,?
938,1,938
725,1,725
550,1,?
700,1,700
1213,1,1213
1130,1,1130
879,1,879
1573,0,?
2293,0,?
744,1,744
1219,1,1219
1017,1,1017
1054,1,1054
634,1,634
950,1,950
1100,1,1100
1317,1,1317
768,1,768
1289,1,1289
750,1,750
1183,1,1183
600,1,600
730,1,730
615,1,615
543,1,?
1070,1,1070
350,1,?
539,1,?
700,1,700
700,1,700
1106,1,1106
2082,0,?
1189,0,1189
1152,1,1152
1159,1,1159
1160,1,1160
937,1,937
700,1,700
1426,1,?
1063,1,1063
700,1,700
950,1,950
730,1,730
700,1,700
1221,1,1221
240,1,?
977,1,977
700,1,700
900,1,900
814,1,814
1199,1,1199
1063,1,1063
1000,1,1000
778,1,778
911,1,911
1188,1,1188
770,1,770
829,1,829
800,1,800
675,1,675
940,1,940
940,1,940
1000,1,1000
940,1,940
900,1,900
500,1,?
586,1,586
500,1,?
900,1,900
500,1,?
745,1,745
938,1,938
970,1,970
1000,1,1000
778,1,778
1006,1,1006
868,1,868
926,1,926
910,1,910
1006,1,1006
797,1,797
1215,1,1215
1067,1,1067
950,1,950
694,1,694
946,1,946
982,1,982
769,1,769
770,1,770
926,1,926
1208,1,1208
590,1,590
667,1,667
902,1,902
833,1,833
1144,1,1144
778,1,778
491,1,?
569,1,?
1146,1,1146
1003,1,1003
1213,1,1213
1253,1,1253
1098,1,1098
502,1,?
916,1,916
863,1,863
2069,1,?
778,1,778
988,1,988
1295,1,1295
1133,1,1133
1205,1,1205
503,1,?
675,1,675
605,1,605
1050,1,1050
1133,1,1133
1150,1,1150
811,1,811
550,1,?
805,1,805
600,1,600
771,1,771
550,1,?
605,1,605
300,1,?
702,1,702
971,1,971
1900,1,?
555,1,?
375,1,?
900,1,900
636,1,636
796,1,796
475,1,?
329,1,?
778,1,778
853,1,853
540,1,?
555,1,?
650,1,650
491,1,?
900,1,900
720,1,720
